external_id,baslik,Karar,Gerekce,mevcut_kategori,oneri_kategori,knn_oneri,oncelik,risk_skoru,glosh_skoru,hdbscan_kume,knn_baskinlik,tam_kategori_yollari,oneri_yol,label_sim_fark,knn_impurity,ortak_agac_derinligi,supheli_mi
1366997,Genetic Characterization and Brown Rust Resistance Screening of Gamma Irradiated Bread Wheat M4 Populations by DNA Markers,TP-1,Gama ışınlamasıyla oluşturulan ekmeklik buğday M4 popülasyonlarında retrotranspozon DNA belirteçleri (iPBS primerleri) ve Lr direnç genleri ile moleküler genetik karakterizasyon ve mutasyon ıslahı çalışmasıdır; mevcut 'Toprak Bilimi' etiketi tamamen hatalıdır ve modelin 'Genetik ve Kalıtım' tespitiyle doğrudan yer değiştirmelidir (TP-1).,"Ziraat, Toprak Bilimi",Genetik ve Kalıtım,Genetik ve Kalıtım,YÜKSEK (Farklı Alt Alan),0.655794288285633,0.8739006736598811,-1,0.4,"Fen > Ziraat > Ziraat, Toprak Bilimi",Fen > Temel Bilimler > Genetik ve Kalıtım,0.2209117710590362,0.9,1,1
1227997,CAPS-SSR Markırları Kullanılarak Pamuk Kromozom Subsitüsyon Hatlarının Belirlenmesi,FP-1,"Pamukta (Gossypium L.) moleküler sitogenetik, kromozom sübstitüsyon hatları ve CAPS-SSR DNA markırları ile bitki ıslahı çalışmasıdır; modelin 'Malzeme Bilimleri, Tekstil' önerisi giriş cümlesindeki genel pamuk/tekstil sektörü ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Biyoloji, Genetik ve Kalıtım, Bitki Bilimleri' etiketleri doğru olup veri tabanındaki alakasız 'Paleontoloji' etiketi veri giriş hatasıdır.","Biyoloji, Genetik ve Kalıtım, Paleontoloji, Bitki Bilimleri","Malzeme Bilimleri, Tekstil",Malzeme Bilimleri,YÜKSEK (Farklı Alt Alan),0.6546060017109674,0.8923294152262854,-1,0.7,Fen > Temel Bilimler > Biyoloji | Fen > Temel Bilimler > Genetik ve Kalıtım | Fen > Temel Bilimler > Paleontoloji | Fen > Ziraat > Bitki Bilimleri,"Fen > Mühendislik > Malzeme Bilimleri, Tekstil",0.0900675654411315,1.0,1,1
1407255,BitigDiz: Türkçe Metin Dizinleme ve Analiz Programı,TP-2,Doğal dil işleme (NLP) ve metin madenciliği yazılımı geliştirmesidir; Bilgisayar Bilimleri eklenmelidir.,Dil ve Dil Bilim,"Bilgisayar Bilimleri, Yapay Zeka",Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.6527026500681957,0.8905732951084455,-1,0.7,Sosyal > Sosyal > Dil ve Dil Bilim,"Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",0.2001695036888122,0.9,0,1
1348463,Yenilebilir Yabani Otların Kullanım Biçimleri ve Yenilebilir Yabani Otlara İlişkin Geleneksel Bilginin Aktarımı: Orta Karadeniz Örneği,FP-1,"Orta Karadeniz'de yenilebilir yabani otların mutfak kültürü, geleneksel bilginin sözlü aktarımı ve folklorik boyutunun 18 katılımcı ile mülakat yapılarak incelendiği nitel bir sosyal bilim/kültür araştırmasıdır; modelin 'Bahçe Bitkileri' (Ziraat) önerisi yabani ot ve etnobotanik terimlerinden kaynaklanan hatalı bir model yanılgısıdır (FP-1). Mevcut 'Antropoloji, Beşeri Bilimler, Folklor' etiketleri tam ve doğrudur.","Antropoloji, Beşeri Bilimler, Folklor",Bahçe Bitkileri,Biyoloji Çeşitliliğinin Korunması,KRİTİK (Farklı Ana Disiplin),0.6526378247634308,0.9386365284505432,-1,0.3,Sosyal > Sosyal > Antropoloji | Sosyal > Sosyal > Beşeri Bilimler | Sosyal > Sosyal > Folklor,Fen > Ziraat > Bahçe Bitkileri,0.1656534075736999,0.9,0,1
1339723,Comparison of the Sensitive Volume Response of the Three Different Cylindrical Ionization Chambers with GEANT4 Simulations Using the Concept of Output Factor,FP-1,"Radyoterapide (TrueBeam STx) kullanılan farklı iyon odası dedektörlerinin dozimetrik yanıtlarının ve çıktı faktörlerinin GEANT4 Monte Carlo simülasyonu ile doğrulanmasıdır (Tıbbi Radyasyon Fiziği ve Radyasyon Onkolojisi); modelin 'Malzeme Bilimleri, Özellik ve Test' önerisi iyon odası ölçüm/kalibrasyon ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Biyofizik, Onkoloji' etiketleri tam ve doğrudur.","Biyofizik, Onkoloji","Malzeme Bilimleri, Özellik ve Test",Fizik,YÜKSEK (Farklı Alt Alan),0.6518739620236509,0.7675522305122825,-1,0.5,Fen > Tıp > Biyofizik | Fen > Tıp > Onkoloji,"Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test",0.1713882982730865,1.0,1,1
1349447,"Yoğun bakım ünitesinde yatan hasta ailelerinin gereksinimleri, psikolojik sıkıntıları ve sosyal destek düzeylerinin incelenmesi",TP-2,Yoğun bakım hasta yakınlarının psikososyal bakım ve destek analizi; Tıp yanına Hemşirelik/Sağlık Hizmetleri eklenmelidir.,"Psikiyatri, Yoğun Bakım, Tıp",Sağlık Politikaları ve Hizmetleri,Hemşirelik,KRİTİK (Farklı Ana Disiplin),0.6514874563734001,0.8099340741317532,-1,0.3,"Fen > Tıp > Psikiyatri | Fen > Tıp > Yoğun Bakım, Tıp",Sosyal > Sosyal > Sağlık Politikaları ve Hizmetleri,0.1400112509727478,1.0,0,1
1243292,Demir Bazlı Manyetik Nanopartiküllerin Genotoksik Etkilerinin Drosophila  melanogaster’de Araştırılması,TP-1,"Manyetik nanopartiküllerin (Fe3O4, NiFe2O4 vb.) model organizma Drosophila melanogaster üzerinde genotoksisite ve DNA hasarı analizidir; mevcut 'Kuş Bilimi' ve 'Parazitoloji' etiketleri veri tabanı hatası olup modelin 'Nanobilim ve Nanoteknoloji' tespitiyle düzeltilmelidir (TP-1).","Kuş Bilimi, Parazitoloji, Tıbbi Araştırmalar Deneysel",Nanobilim ve Nanoteknoloji,Nanobilim ve Nanoteknoloji,YÜKSEK (Farklı Alt Alan),0.6514097911169567,0.8373327839574964,-1,0.2,Fen > Temel Bilimler > Kuş Bilimi | Fen > Temel Bilimler > Parazitoloji | Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,0.1202188432216644,1.0,1,1
1348124,Tomruk Çarpmasına Bağlı Ölümler: Bir Otopsi Çalışması: Retrospektif Çalışma,FP-1,"Ormancılık sektöründe tomruk çarpmasına bağlı ölüm olgularının Adli Tıp Kurumu otopsi kayıtları üzerinden künt travma ve ölüm nedenleri açısından incelendiği adli tıp ve iş sağlığı araştırmasıdır; travmanın orman iş kazası kaynaklı olması çalışmayı mühendislik yapmaz, modelin 'Orman Mühendisliği' önerisi sektörel bağlamdan kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Adli Tıp, Temel Sağlık Hizmetleri' etiketleri tam ve doğrudur.","Adli Tıp, Temel Sağlık Hizmetleri",Orman Mühendisliği,Orman Mühendisliği,YÜKSEK (Farklı Alt Alan),0.6483654948474458,0.727444333792325,16,0.3,Fen > Tıp > Adli Tıp | Fen > Tıp > Temel Sağlık Hizmetleri,Fen > Mühendislik > Orman Mühendisliği,0.1900126039981842,1.0,1,1
1206718,Budist Anlatı Metinlerine Ait Muhtelif Eski Uygurca Fragmanlar,TP-1,"Berlin Turfan Koleksiyonu'ndaki Eski Uygurca Budist anlatı metinlerinin filolojik neşri, harf çevirisi ve sözlük çalışmasıdır; veri tabanındaki mevcut 'Astronomi, Biyoloji, Zooloji, Paleontoloji' etiketleri tamamen sistemsel bir hata/çöp veri olup modelin 'Asya Çalışmaları' önerisiyle doğrudan yer değiştirilmelidir (TP-1 tam düzeltme).","Astronomi ve Astrofizik, Biyoloji, Biyoloji Çeşitliliğinin Korunması, Paleontoloji, Zooloji",Asya Çalışmaları,Antropoloji,KRİTİK (Farklı Ana Disiplin),0.6482545927376856,0.734545227969213,-1,0.4,Fen > Temel Bilimler > Astronomi ve Astrofizik | Fen > Temel Bilimler > Biyoloji | Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması | Fen > Temel Bilimler > Paleontoloji | Fen > Temel Bilimler > Zooloji,Sosyal > Sosyal > Asya Çalışmaları,0.1846236735582351,1.0,0,1
1422963,Çok ölçekli morfolojik arka plan tahmini ve adaptif histogram modifikasyonu ile tıbbi görüntülerde tübüler yapıların iyileştirilmesi,FP-1,"Tıbbi görüntülerde (anjiyogram ve retina) tübüler damar yapılarının çok ölçekli morfolojik filtreleme ve sigmoid histogram modifikasyonu ile kontrastının artırılmasına yönelik biyomedikal görüntü işleme çalışmasıdır; modelin 'Göz Hastalıkları' (Tıp) önerisi retina test veri setinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Görüntüleme Bilimi ve Fotoğraf Teknolojisi, Biyotıp Mühendisliği' etiketleri doğru ve yeterlidir.","Görüntüleme Bilimi ve Fotoğraf Teknolojisi, Mühendislik, Biyotıp",Göz Hastalıkları,Bilgisayar Bilimleri,YÜKSEK (Farklı Alt Alan),0.6472920044860012,0.935681072314885,-1,0.5,"Fen > Mühendislik > Görüntüleme Bilimi ve Fotoğraf Teknolojisi | Fen > Mühendislik > Mühendislik, Biyotıp",Fen > Tıp > Göz Hastalıkları,0.1524906754493713,0.9,1,1
1404477,İki Farklı Yöntemle Uygulanan Sitrik Asidin Pürüzlendirilmiş ve Pürüzlendirilmemiş Titanyum Yüzeylerinde Neden Olduğu Fiziksel Değişimler,FP-1,Diş hekimliğinde kullanılan titanyum implant yüzeylerinin sitrik asit dekontaminasyonu sonrası yüzey pürüzlülüğü ve temas açısı (ıslanabilirlik) değişimlerinin incelendiği dental implantoloji ve biyomalzeme yüzey karakterizasyonu çalışmasıdır; çalışmada hücre kültürü veya doku iskelesi bulunmayıp modelin 'Hücre ve Doku Mühendisliği' önerisi biyofilm ve yüzey modifikasyonu terimlerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Diş Hekimliği' etiketi doğrudur.,Diş Hekimliği,Hücre ve Doku Mühendisliği,Malzeme Bilimleri,YÜKSEK (Farklı Alt Alan),0.6405395154650714,0.8916023427230936,-1,0.5,Fen > Diş Hekimliği > Diş Hekimliği,Fen > Mühendislik > Hücre ve Doku Mühendisliği,0.1646826565265655,0.9,1,1
1393862,Modeling Early Growth of Honamlı Kids Using Nonlinear Growth Curves,FP-1,"Honamlı keçisi oğlaklarında (Honamlı kids) canlı ağırlık artışı ve erken dönem büyüme dinamiklerinin doğrusal olmayan büyüme eğrileri (Gompertz, Lojistik vb.) ile modellenmesine dayalı bir Zootekni/Ziraat Mühendisliği çalışmasıdır; modelin 'Pediatri' (Çocuk Sağlığı) önerisi İngilizce 'kids' (oğlak/çocuk) ve 'early growth' kelimelerinin çok anlamlılığından kaynaklanan bariz bir kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut 'Ziraat Mühendisliği' etiketi tam ve doğrudur.",Ziraat Mühendisliği,Pediatri,Pediatri,YÜKSEK (Farklı Alt Alan),0.640347537073884,0.9334643893376732,-1,0.2,Fen > Ziraat > Ziraat Mühendisliği,Fen > Tıp > Pediatri,0.134232684969902,0.9,1,1
1403644,Konvansiyonel ve Hibrit Maksiller Genişletmenin Burun Dokusu Üzerindeki Etkilerinin Karşılaştırmalı Değerlendirilmesi,TP-2,"Ortodontik maksiller genişletme (RME ve hibrit apareyler) uygulamalarının burun yumuşak/sert dokuları ve nazal kavite boyutları üzerindeki anatomik etkilerinin KIBT ile incelendiği disiplinlerarası bir klinik çalışmadır; mevcut Diş Hekimliği etiketinin yanına burun dokusu/nazal anatomi boyutuyla Kulak, Burun, Boğaz alanı eklenmelidir (TP-2 melez çalışma).",Diş Hekimliği,"Kulak, Burun, Boğaz",Kulak,YÜKSEK (Farklı Alt Alan),0.6353041076690701,0.7412482357147322,-1,0.4,Fen > Diş Hekimliği > Diş Hekimliği,"Fen > Tıp > Kulak, Burun, Boğaz",0.1428344249725341,1.0,1,1
1399848,"Artificial intelligence in mycology: a systematic review of species identification, biotechnological assessment, and explainable deep learning methods",TP-2,"Mantar biliminde (mikoloji) tür teşhisi, toksik tür tespiti ve habitat analizinde kullanılan derin öğrenme (CNN, YOLO, UNet) ve açıklanabilir yapay zeka (Grad-CAM, SHAP, LIME) metodolojilerinin sistematik derlemesidir; mevcut Mantar Bilimi etiketinin yanına çalışmanın bilişim boyutu olan Bilgisayar Bilimleri, Yapay Zeka alanı eklenmelidir (TP-2 melez çalışma).",Mantar Bilimi,"Bilgisayar Bilimleri, Yapay Zeka",Bilgisayar Bilimleri,YÜKSEK (Farklı Alt Alan),0.632829910228144,0.9496209592004252,-1,0.9,Fen > Temel Bilimler > Mantar Bilimi,"Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",0.2154990583658218,0.8,1,1
1376002,Adli Vaka ve Adli Delil Yönetimi Eğitimi: Paramedik Öğrenci Örneği,TP-2,"Paramedik öğrencilerine yönelik adli vaka ve delil yönetimi eğitiminin etkinliğinin ön test-son test yarı deneysel modeli ile ölçüldüğü tıp/sağlık eğitimi araştırmasıdır; mevcut Adli Tıp etiketinin yanına çalışmanın pedagojik ve eğitimsel metodolojisi boyutuyla Eğitim, Eğitim Araştırmaları alanı eklenmelidir (TP-2 melez çalışma).",Adli Tıp,"Eğitim, Eğitim Araştırmaları",Eğitim,KRİTİK (Farklı Ana Disiplin),0.6307236283002067,0.675529288839407,-1,0.3,Fen > Tıp > Adli Tıp,"Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",0.1766894459724426,1.0,0,1
1453957,Potentials of Avocado Pear Seed Meal as Replacement for Maize in the Diets of Starter Local Turkeys,FP-1,"Hindi yavrularında (starter local turkeys) rasyona katılan avokado çekirdeği ununun büyüme performansı, karkas verimi ve organ ağırlıklarına etkisinin incelendiği bir hayvan besleme ve rasyon (Veterinerlik/Zootekni) çalışmasıdır; modelin 'Gıda Bilimi ve Teknolojisi' önerisi rasyon bileşimi ve fitokimyasal besin analiz terimlerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Veterinerlik' etiketi tam ve doğrudur.",Veterinerlik,Gıda Bilimi ve Teknolojisi,Gıda Bilimi ve Teknolojisi,YÜKSEK (Farklı Alt Alan),0.6292641282484805,0.8579347171012065,-1,0.4,Fen > Veterinerlik > Veterinerlik,Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,0.1565155684947967,0.9,1,1
1395909,"Exploring the potential of Skeletonema costatum, natural  shrimp  as  an  antihyperglycemic  and  antihypercholesterolemic therapy for diabetes mellitus in  mice",TP-2,"Diyabet ve hiperkolesterolemi fare modellerinde denizel mikroalg Skeletonema costatum ekstraktının glukoz regülasyonu, insülin duyarlılığı ve lipid metabolizması üzerindeki farmakolojik etkinliğinin incelendiği melez bir çalışmadır; mevcut Farmakoloji ve Eczacılık etiketinin yanına patofizyolojik hedef alan olan Endokrinoloji ve Metabolizma alanı eklenmelidir (TP-2 melez çalışma).",Farmakoloji ve Eczacılık,Endokrinoloji ve Metabolizma,Endokrinoloji ve Metabolizma,YÜKSEK (Farklı Alt Alan),0.6288928083373597,0.6346245703273972,-1,0.3,Fen > Eczacılık > Farmakoloji ve Eczacılık,Fen > Tıp > Endokrinoloji ve Metabolizma,0.2006761878728866,1.0,1,1
1387800,Leveraging machine learning to assess the environmental impact of food production: A comparative analysis of carbon footprints,FP-1,Gıda üretiminin karbon ayak izi ve sera gazı emisyonlarının makine öğrenmesi (Random Forest) regresyon modelleri ile tahmin edildiği bir çevre mühendisliği ve veri bilimi çalışmasıdır; modelin 'Tarımsal Ekonomi ve Politika' önerisi 'policymakers' ve gıda sistemleri ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Çevre Mühendisliği' etiketi doğru ve yerindedir (k-NN bilişim/makine öğrenmesi boyutunu yakalamıştır).,Çevre Mühendisliği,Tarımsal Ekonomi ve Politika,Bilgisayar Bilimleri,YÜKSEK (Farklı Alt Alan),0.6275424921447413,0.9322391164042062,-1,0.8,Fen > Mühendislik > Çevre Mühendisliği,Fen > Ziraat > Tarımsal Ekonomi ve Politika,0.0985220372676849,0.9,1,1
1405610,Tek-Renk Kompozit Rezinin Vickers Sertliğinin In Vitro İncelenmesi,TP-2,"Restoratif diş hekimliğinde kullanılan kompozit dolgu rezinlerinin (Zenchroma vb.) farklı ışık polimerizasyon modlarında Vickers yüzey sertliği ve SEM/EDS mikroyapı testleriyle incelendiği dental biyomalzeme karakterizasyonu çalışmasıdır; mevcut Diş Hekimliği etiketinin yanına deneysel malzeme testi boyutuyla Malzeme Bilimleri, Özellik ve Test alanı eklenmelidir (TP-2 melez çalışma).",Diş Hekimliği,"Malzeme Bilimleri, Özellik ve Test",Malzeme Bilimleri,YÜKSEK (Farklı Alt Alan),0.6245453468180187,0.928093857851222,-1,0.7,Fen > Diş Hekimliği > Diş Hekimliği,"Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test",0.3214910924434662,0.7,1,1
1260203,"Er,Cr:YSGG Lazer Debonding'in Yaşlandırılmış ve Yaşlandırılmamış Lityum Disilikat Seramiklerin Mekanik Özelliklerine Etkisi",FP-1,"Diş hekimliğinde protetik restorasyonda kullanılan lityum disilikat cam seramiklerin lazer debonding sonrası mekanik ve morfolojik (üç nokta eğme, Vickers, AFM, FESEM) özelliklerinin test edilmesidir; incelenen malzeme inorganik cam seramik olup metal içermez, modelin 'Metalürji Mühendisliği' önerisi malzeme test terimlerinden kaynaklanan bir model yanılgısıdır (FP-1; nitekim k-NN Malzeme Bilimleri demiştir). Mevcut Diş Hekimliği etiketi doğrudur.","Diş Hekimliği, Kimya, Tıbbi, Mikroskopi, Spektroskopi",Metalürji Mühendisliği,Malzeme Bilimleri,YÜKSEK (Farklı Alt Alan),0.6226050787850728,0.8421431432900863,-1,0.6,"Fen > Diş Hekimliği > Diş Hekimliği | Fen > Temel Bilimler > Kimya, Tıbbi | Fen > Temel Bilimler > Mikroskopi | Fen > Temel Bilimler > Spektroskopi",Fen > Mühendislik > Metalürji Mühendisliği,0.1487694084644317,0.9,1,1
1368767,Bilgi ve Belge Yönetimi Bölümü Öğrencilerinin Yapay Zekâ Okuryazarlığı Düzeyleri Üzerine Bir Araştırma,FP-1,"Bilgi ve Belge Yönetimi (BBY) bölümü lisans öğrencilerinin yapay zekâ okuryazarlık ve farkındalık düzeylerinin ölçek/anket yöntemiyle incelendiği nicel bir sosyal bilim/kütüphanecilik araştırmasıdır; çalışmada YZ algoritması geliştirme veya teknik mühendislik bulunmayıp modelin 'Bilgisayar Bilimleri, Yapay Zeka' (Mühendislik) önerisi başlıktaki ve anketteki 'yapay zekâ' teriminden kaynaklanan klasik bir kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut 'Bilgi, Belge Yönetimi' etiketi tam ve doğrudur.","Bilgi, Belge Yönetimi","Bilgisayar Bilimleri, Yapay Zeka",Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.6193856123147548,0.6626665783159494,-1,0.6,"Sosyal > Sosyal > Bilgi, Belge Yönetimi","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",0.1534827649593353,1.0,0,1
1304846,Di-(2-etilhekzil) Ftalat (DEHP) Kaynaklı Testis Toksisitesine karşı Hesperedinin Etkilerinin İncelenmesi,TP-2,"DEHP kaynaklı testis hasarı ve oksidatif stres parametreleri (MDA, GSH, SOD) üzerinde hesperidinin koruyucu etkilerinin incelendiği deneysel bir üreme toksikolojisi çalışmasıdır; mevcut Androloji ve Tıbbi Biyokimya etiketlerinin yanına çalışmanın kimyasal etki ve toksisite mekanizması boyutuyla Toksikoloji alanı eklenmelidir (TP-2 melez çalışma).","Androloji, Biyokimya ve Moleküler Biyoloji, Tıbbi Araştırmalar Deneysel",Toksikoloji,Toksikoloji,YÜKSEK (Farklı Alt Alan),0.6188571844590451,0.921981808381377,-1,0.3,Fen > Tıp > Androloji | Fen > Tıp > Biyokimya ve Moleküler Biyoloji | Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen > Eczacılık > Toksikoloji,0.1953192353248596,0.8,1,1
1367000,Green Onion (Allium Cepa L.) Leaves As Natural Additive For Improving Vegetable Oil Quality In Canned Tuna,TP-1,"Ton balığı konservelerinde (canned tuna) soya yağı oksidasyonunu önlemek ve yağ kalitesini artırmak için taze soğan yaprağı tozu ilavesinin (fenolik madde, peroksit değeri, yağ asitleri, sterilizasyon) incelendiği doğrudan bir gıda işleme ve koruma çalışmasıdır; mevcut 'Toprak Bilimi' etiketi tamamen hatalı bir veri girişi olup model ve k-NN'in ortak tespiti olan 'Gıda Bilimi ve Teknolojisi' ile değiştirilmelidir (TP-1 tam düzeltme).","Ziraat, Toprak Bilimi",Gıda Bilimi ve Teknolojisi,Gıda Bilimi ve Teknolojisi,YÜKSEK (Farklı Alt Alan),0.6157624074522926,0.7707253258245282,-1,0.4,"Fen > Ziraat > Ziraat, Toprak Bilimi",Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,0.1802316457033157,0.9,1,1
1443940,İLETİŞİM ARAŞTIRMALARINDA DİJİTAL SİMÜLASYON YAKLAŞIMLARI: SİSTEMATİK BİR İNCELEME,FP-1,"İletişim bilimlerinde dijital simülasyon yöntemlerinin araştırma metodolojisi olarak kullanım olanaklarını inceleyen sistematik bir sosyal bilim/içerik analizi derlemesidir; metinde yapay zekâ, makine öğrenmesi ve yapay sinir ağlarının açıkça 'kapsam dışı bırakıldığı' belirtilmesine rağmen model bu kavramları algılayarak 'Bilgisayar Bilimleri, Yapay Zeka' önerisinde bulunmuştur (FP-1 model yanılgısı). Mevcut 'İletişim' etiketi tam ve doğrudur.",İletişim,"Bilgisayar Bilimleri, Yapay Zeka",Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.6155852618856724,0.9492617905312764,-1,0.9,Sosyal > Sosyal > İletişim,"Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",0.2807708978652954,0.7,0,1
