embedding_row,external_id,doi,language,title
161,1266137,10.5961/higheredusci.1468160,TUR,Argümantasyonla Desteklenmiş PDÖ Yaklaşımında HDR Modeli Kullanılarak Geliştirilen Senaryolarla İlgili Öğrenci Görüşleri Nelerdir?: Nöroendokrin
162,1266932,10.15312/EurasianJVetSci.2024.434,TUR,Türkiye'de Göç Sırasında Beyaz Leyleklerin (Ciconia Ciconia) Dinlenme Alanlarından Toplanan Örneklerle Bağırsak Florasının Mikrobiyolojik Analizi ve Antibiyotik Direncinin Belirlenmesi
163,1266984,119N425,TUR,Cms Hl-Lhc (Cern) Için Son Derece Hassas Demet-Demet Luminometresi Geliştirilmesi
164,1267312,10.15671/hjbc.1342237,TUR,"Gökkuzgunların, Coracias garrulus, Alışılmamış Tipteki bir Yuvalama Alanındaki Ebeveyn Bakımı ve Yuva Özellikleri"
165,1267330,10.17798/bitlisfen.1451774,ENG,Prebiotic Chemistry and Sepiolite: A Density Functional Theory Approach
166,1267342,10.17798/bitlisfen.1476462,ENG,Theoretical Investigation of The Properties of LiRuAs Semi-Heusler Alloy via Density Function Theory
167,1267393,10.32003/igge.1465894,TUR,Yer değiştiren yerleşmeleri hümanist coğrafya perspektifinden okumak: Bozkır filmi içerik analizi
168,1267568,10.30782/jrvm.1420188,TUR,Arı Sperması (Apis mellifera anatoliaca) ve İnsülin Etkileşiminin Soya Lesitini Temelli Kriyoprezervasyon Sulandırıcılarında Flow Sitometri Olarak incelenmesi
169,1268407,10.7456/tojdac.1510008,TUR,"MOBİL DİL ÖĞRENME UYGULAMALARINDA KULLANILABİLİRLİK VE KULLANICI DENEYİMİNİN İNCELENMESİ: BUSUU, DUOLINGO, MEMRISE"
170,1268409,10.7456/tojdac.1510738,TUR,SANAL GERÇEKLİK ORTAMINDA TİPOGRAFİ KULLANIMININ İNCELENMESİ VE YAZI KARAKTERİ TASARIMI
171,1268412,10.7456/tojdac.1513028,TUR,MİMARLIKTA BİR SOSYAL MEDYA ORTAMI OLARAK METAVERSE
172,1268415,10.7456/tojdac.1513365,TUR,MOBİL OYUNLAR İÇİN ÜÇ BOYUTLU KARAKTER TASARIMI VE MODELLEMESİNİN GELİŞTİRİLME SÜRECİ
173,1268780,10.55730/1300-0179.3198,ENG,"Diversity of marine tetrapods (reptiles, seabirds, and mammals) along the coasts of Türkiye"
174,1269095,10.17776/csj.1510611,ENG,Employing Virial Coefficients for Optimal Solutions in Variational Calculations
175,1269199,10.21923/jesd.1405468,TUR,"SWEEP SİNYALİ PARAMETRE SEÇİMİNDE ÖNERİLEN TEST ATIŞLARI,  FARKLI KAYAÇ TÜRLERİ ÜZERİNDE YAPILAN BİR UYGULAMANIN PERSPEKTİFİNDEN VİBROSİSMİK PARAMETRELERİ İÇİN BİR METODOLOJİ"
176,1269284,10.30897/ijegeo.1316284,ENG,"Ecological Risk Analysis of Lake Arin Sediments (Bitlis, Türkiye)"
177,1269292,10.30897/ijegeo.1257413,ENG,Google Earth Engine Based Spatio-Temporal Changes of Bafa Lake from 1984 to 2022
178,1269295,10.30897/ijegeo.1336939,ENG,GIS Analysis of spatial-temporal variation of the ecological risk caused by element and organic pollutants in Lake Marmara (TURKIYE)
179,1269304,10.35229/jaes.1399774,TUR,İnşaat Malzemesi Olarak Kullanılan Beton Örneklerinde Uçucu Külün Radyasyon Koruma Etkinliği Üzerindeki Etkilerinin EGS4 Kodu Kullanılarak Hesaplanması
180,1269841,10.21923/jesd.1231326,TUR,IOT CİHAZLARINDA İNSAN HATASINDAN KAYNAKLANAN GÜVENLİK AÇIKLARININ ANALİZİ
181,1269979,10.55525/tjst.1459356,TUR,Ekvatorda Iyonosferin Bazı Kritik Yüksekliklerinde  Difüzyon Katsayılarının Ekinoks Günlerinde Değişimi
182,1270538,10.58816/duzceod.1404950,TUR,Türkiye’nin Sulak Alanlarının Genel Değerlendirilmesi
183,1273333,10.18182/tjf.1533024,TUR,Beklenmeyen dağılım: İklim değişikliği sonucu Çöl Koşarı’nın (Cursorius cursor) Orta Anadolu'ya hareketi
184,1274528,10.19111/bulletinofmre.1344433,ENG,"Structural relationship between subsurface oil fields in the North Dezful Embayment: Qaleh Nar, Lower and Upper Balarud Anticlines (Central Zagros, Iran)"
185,1275150,10.26650/di.2022.34.2.1324985,TUR,Fazıl Ahmed Paşa Koleksiyonu ve İlimler Tasnifi: Karşılaştırmalı Bir Değerlendirme
186,1275646,10.59313/jsr-a.1454389,ENG,Diffusion Limited Aggregation via Python: Dendritic Structures and Algorithmic Art
187,1276127,10.24012/dumf.1479940,TUR,Sıvı sönümleyici ile tarihi minarelerin deprem tepkisinin iyileştirilmesinin lineer dinamik analizi
188,1276128,10.24012/dumf.1480658,TUR,Bir borudan çıkan çift fazlı jetin deneysel incelenmesi
189,1276394,10.55730/1300-0101.2765,ENG,Temperature-dependent quantum beats between neutral and charged excitons in monolayer $MoSe_2$
190,1276396,10.55730/1300-0101.2766,ENG,Alternative scenarios for the LHC based electron-proton collider
191,1276616,10.15182/diclesosbed.1450791,TUR,OSMANLI DÖNEMİNDE BALKANLARDA YAŞANAN SALGIN HASTALIKLAR: VARNA ÖRNEĞİ
192,1276617,10.15182/diclesosbed.1451660,TUR,OSMANLI’DAN CUMHURİYET’E PETROLE ADANMIŞ BİR ÖMÜR; CEVAT EYÜP TAŞMAN’IN HAYATI VE ÇALIŞMALARI
193,1278140,10.30939/ijastech..1509396,ENG,Numerical Investigation of Flow Characteristics in Internally Flowing Pipes with Varying Roughness and Helical Angles of Vortex Generators
194,1278171,10.17134/khosbd.1522517,TUR,Kuantum Revizyonu
195,1278417,,TUR,Japon Bıldırcınlarında (Coturnix coturnix japonica) Yeme Farklı Oranlarda İlave Edilen Borun Lenfoid Organlar Üzerindeki Etkileri
196,1278741,10.17474/artvinofd.1473060,TUR,Su buharlaşma oranlarının deneysel analizi: fan konfigürasyonunun buharlaşma miktarına etkisi
197,1278753,10.17474/artvinofd.1529475,TUR,İzmir Yalıçapkını (Halcyon smyrnensis) iklim değişikliğine direnebilecek mi?
198,1279025,10.20304/humanitas.1495379,TUR,ESKİ TÜRKİYE TÜRKÇESİ ÖZELLİKLERİ GÖSTEREN BİR BAYTARNAMEDE BİTKİ ADLARI VE MÜCERREP TEDAVİ YÖNTEMLERİ
199,1279825,10.35232/estudamhsd.1525348,TUR,ŞARK ÇIBANI VAKALARINDA TEDAVİ TERK DURUMU VE NEDENLERİ
200,1280336,10.36519/idcm.2024.430,ENG,Addressing the Ripple Effect of Crimean- Congo Hemorrhagic Fever in Pakistan and the Imminent Risk of a Global Health Crisis
201,1280878,10.34248/bsengineering.1548537,ENG,HAZARD IDENTICATION OF WELL TEST OPERATION IN DRILLING AND PRODUCTION OFFSHORE PLATFORM BY HAZID
202,1280895,10.34248/bsengineering.1525230,TUR,DOĞAL GAZ BORU HATTI İNŞAATI MALİYETLERİNİN ÇOKLU DOĞRUSAL REGRESYON VE K-EN YAKIN KOMŞULUK YÖNTEMLERİ İLE TAHMİNİ
203,1281155,10.18400/tjce.1247836,ENG,From Cut-in to Qanats - Ancient Groundwater Extraction Techniques
204,1281470,10.4274/jems.2024.67689,ENG,Combined Effects of Axial Flow and High System Rotation on the Fluid Dynamics of Taylor-Couette-Poiseuille Flow
205,1282119,10.36519/kd.2024.5054,TUR,Örnek Bir Hekim ve İdealist Bir Bilim İnsanı: Prof. Dr. Ekrem Kadri Unat
206,1282129,10.36519/kd.2024.4970,TUR,Brucella Epididimoorşiti; 42 Olgu ile Tek Merkezde 10 Yıllık Deneyim
207,1282131,10.36519/kd.2024.4882,TUR,İkinci Basamak Bir Hastanede Takip Edilen Üriner Şistozomiazis Olgusu
208,1282132,10.36519/kd.2024.4910,TUR,Dang Ateşi: Seyahat İlişkili Bir Olgu
209,1282323,10.29233/sdufeffd.1523489,ENG,Energy Loss and Range Calculations for Alpha Particles in B-100 Bone and C-552 Air-Equivalent Plastic Materials
210,1283137,10.26650/oba.1379430,TUR,Bir Fosil Bilimcinin Gözünden Taksonomide Kullanılan İsimlerin Türkçeye Kazandırılması Hakkında Bir Deneme
211,1283181,10.5505/pajes.2023.25256,TUR,Komagataeibacter xylinus S4 suşundan bakteriyel selüloz üretimi ve karakterizasyonu
212,1283581,10.35414/akufemubid.1363938,TUR,Diyot Üretimi İçin 4-Amino-2-Metil-Kinolin ve CdS Nano Kompozit İnce Filmlerin Bazı Özelliklerinin İncelenmesi
213,1283643,10.51537/chaos.1466919,ENG,Performance Evaluation of FPGA-Based Design of Modified Chua Oscillator
214,1283767,10.55730/1300-0632.4100,ENG,Uniform 3D scattering point model for simulating the dynamic radar echo from wind farm
215,1283768,10.55730/1300-0632.4101,ENG,In-situ superconductor temperature sensor for cryogenic integrated circuits
216,1284725,10.35193/bseufbd.1323521,TUR,İkame Kutularının Lineer Olmama Değerini Optimize Etme
217,1284727,10.35193/bseufbd.1358233,TUR,Maternal Kanda Kurşun-Kadmiyum ve Etkileyen Faktörler
218,1284778,10.55730/1300-0101.2768,ENG,Quantum singular oscillator with potential controlled by position-dependent mass
219,1285284,10.33769/aupse.1434783,ENG,Search potential of the high energy-large hadron collider for spin-1/2 excited quarks in di-jet final state
220,1285323,10.17568/ogmoad.1492772,TUR,"Trabzon, Sera Gölü Tabiat Parkı kuş türleri"
221,1285430,,TUR,Tuzlu Suda Metan Hidrat Oluşum Koşullarının Tahmini için Regresyon Algoritmalarının Karşılaştırmalı Analizi
222,1285440,,TUR,FCC-µp ‘da Foton-Foton Etkileşmesi ile Anormal Çeşni Değiştiren Nötr Akımların tqγ Geçişleri Üzerine Bir Çalışma
223,1285441,,TUR,Rüzgar Türbini Uygulaması İçin Çeşitli Çekirdek Malzemelerin Kullanıldığı SMSG'lerin Karşılaştırmalı Performans Analizi
224,1285953,10.31466/kfbd.1501538,TUR,Doğal Radyonüklidlerin Topraktan Kayısıya Transfer Faktörlerinin ve Radyoaktivite Düzeylerinin Belirlenmesi
225,1285956,10.31466/kfbd.1483591,TUR,Kurşunsuz Süperiletken Alaşımların K Kabuğu Floresans Parametrelerinin Değerlendirilmesi
226,1286190,10.17714/gumusfenbil.1471768,TUR,"Türkiye’nin Doğu Karadeniz kıyılarından toplanan Cystoseira barbata numunelerindeki 226Ra, 232Th, 137Cs ve 40K aktivite konsantrasyonları"
227,1286797,10.59054/hed.1425344,TUR,Kent Arşivlerinin Materyal Sağlama Politikasının Sürdürülebilirliğine Yönelik Bir Model Önerisi
228,1287147,10.5578/flora.2024041220,TUR,Visseral Layşmanyazis Tedavisi
229,1287246,10.26701/ems.1504033,ENG,Erosive-abrasive wear modeling of a water jet pump in a slurry medium
230,1287249,10.26701/ems.1404250,ENG,Fuel consumption analysis and cost overview of mechanical vehicles in petroleum drilling rig
231,1287250,10.26701/ems.1545084,ENG,Numerical investigation of electrocoalescence-induced fluid demixing between parallel plates
232,1287969,10.19113/sdufenbed.1471672,TUR,Essitalopram Ethanol ile Çevrelendiğinde: İlaç ve Alkolün Etkileşimlerini ve Olası Sonuçlarını Analiz Etmek için QTAIM ve DFT Yaklaşımı
233,1287985,10.19113/sdufenbed.1539802,TUR,Bouguer Gravite Verileriyle Orta Sumatra Havzasındaki (Endonezya) Yeraltı Yapılarının Belirlenmesi
234,1288046,10.33460/beuifd.1555139,TUR,Pakistan Gezi Notları
235,1288093,10.17216/limnofish.1445564,TUR,İstanbul'a Su Sağlayan Büyükçekmece Baraj Gölü'nün Sucul Oligochatea Faunası ve Su Kalitesindeki Mevsimsel Değişimlerin Değerlendirilmesi
236,1288466,,TUR,HİNDUTVA İDEOLOJİSİNİN HİNDİSTAN'IN DEMOKRASİSİ VE SOSYAL UYUMU ÜZERİNDEKİ ETKİLERİ
237,1288645,10.58559/ijes.1552364,ENG,Experimental optimization of the SG6043 airfoil for horizontal axis wind turbine  using Schmitz equations
238,1288646,10.58559/ijes.1564583,ENG,Numerical investigation on torque performance of darrieus-savonius hybrid  designs
239,1288647,10.58559/ijes.1570736,ENG,Evaluating machine learning techniques for fluid mechanics: Comparative  analysis of accuracy and computational efficiency
240,1288690,10.18596/jotcsa.1345350,ENG,Molecular interaction of Dextran and Sodium Hydroxide through Ultrasonic Investigation
241,1289554,10.54525/bbmd.1484477,TUR,Gömülü Sistem Cihazları ile Kuantum Ağların Dağıtık Simülasyonu
242,1290644,10.47027/duvetfd.1474558,TUR,YENİ NESİL AŞILAR
243,1290762,10.21605/cukurovaumfd.1605975,TUR,Torsiyonel Rijit Fan Kaplinlerinin Tasarlanması ve Optimizasyonu
244,1291194,10.33484/sinopfbd.1471890,TUR,Al-Ni İntermetalik Bileşiklerinin Gama Radyasyonu Zırhlama Parametrelerinin Hesaplanması
245,1291424,10.35377/saucis...1546785,ENG,Experimental Investigation of the Effect of Two-Stage Peltier Application on the Temperature of a Microprocessor
246,1292060,10.33484/sinopfbd.1563519,TUR,"Orta Anadolu'da Önemli Tarımsal Drenaj Altındaki Bir Barajın Trofik Durumunun Jeo-Konumsal Değerlendirmesi, Türkiye"
247,1292302,10.54365/adyumbd.1508182,TUR,DAĞITIK AĞLAR İÇİN VERİ TABANI SQL SORGULARINDA APACHE SPARK VE GPU PERFORMANSLARININ ANALİZİ
248,1292410,10.34083/akaded.1571420,TUR,"İki Şair, Bir Divan: Elmalılı Vâhib Ümmî İle Nâzikî Ahmed Efendi Divanları Üzerine Karşılaştırmalı Bir İnceleme"
249,1292453,10.18586/msufbd.1536997,TUR,Non-Abelyen Gauge Teorileri ve Ortaya Çıkan Uzay-Zaman Yapıları: Kuantum Gravitasyona Yeni Bir Yaklaşım
250,1292875,10.33631/sabd.1454402,TUR,Bir Devlet Hastanesindeki Ekstrapulmoner Tüberküloz Hastalarının Değerlendirilmesi
251,1293291,10.33201/iranian.1554157,TUR,"Türkiye’de Şiileşme: Mezhepsel Dönüşüm, Kimlik İnşası ve İran’ın Rolü"
252,1293293,10.33201/iranian.1589772,TUR,İran’ın 19. yüzyıl Fransız edebiyatındaki yeri
253,1293496,10.33171/dtcfjournal.2024.64.2.29,TUR,HARUKİ MURAKAMİ’NİN “ZEMBEREKKUŞU’NUN GÜNCESİ” BAŞLIKLI ROMANINDA BÜYÜLÜ GERÇEKÇİLİK KAPSAMINDA “KUYU” İMGESİ
254,1293499,10.33171/dtcfjournal.2024.64.2.32,TUR,ÇANKIRI ÇORAKYERLER FOSİL LOKALİTESİNİN COĞRAFİ ÖZELLİKLERİ: FIRSATLAR VE RİSKLER
255,1293551,10.31795/baunsobed.1500128,TUR,Tasarım yoluyla araştırma bağlamında grafik tasarım açısından kuş cenneti milli parkına bakmak
256,1294081,10.33692/avrasyad.1457112,TUR,GEORGE SAND VE İVAN TURGENEV YARATICI BİR DİYALOG
257,1294098,10.38088/jise.1085180,ENG,Application of Functional Variable Method for Heisenberg Ferromagnetic Spin Chain Equation
258,1294247,10.17798/bitlisfen.1558208,ENG,Exploring Radiation Shielding Properties of Lanthanide Elements
259,1294312,10.34088/kojose.1434585,ENG,Non-Hermitian Dynamics without all-to-all Coupling in Odd-Channel Systems
260,1294371,10.26468/trakyasobed.1479079,TUR,GALA VE PAMUKLU GÖLLERİ SU YÜZEYİ DEĞİŞİM ALANLARININ UZAKTAN ALGILAMA TEKNİKLERİ İLE BELİRLENMESİ VE ÇEVRESEL ETKİLERİN İZLENMESİ
261,1294373,122F150,TUR,"Çoklu Nükleon Transfer Reaksiyonları ile Nötronca Zengin Ağır, Uranyum Ötesi ve Süper Ağır Çekirdeklerin Üretilmesi"
262,1294568,10.30728/boron.1547636,TUR,Bor katkılı BNT-6BT piezoseramik toz takviyeli PVDF kompozitlerin üretimi ve karakterizasyonu
263,1294983,120F354,TUR,Yapay Zeka ve Hesaplamalı Kuantum Mekaniği ile Yeni Nano-Malzemelerin Keşfi
264,1295038,123F207,TUR,Nötron Zengini Tek-A'lı Deforme Çekirdeklerde Prolate-Oblate Geçişi ile Dev Dipol Rezonans (GDR) Arasındaki İlişkinin Teorik Olarak Araştırılması
265,1295047,123F219,TUR,Aktinitler Bölgesindeki Tek-A'lı Deforme Çekirdeklerin Enerji Ağırlıklı Foto-Nükleer Toplam Kurallarının Yapay Zeka Yöntemleri Kullanılarak Tahmini
266,1295422,10.58626/menba.1517450,TUR,"Ordu ili (Türkiye) kıyılarında mikroplastiklerin karakterizasyonu, bolluğu ve dağılımı"
267,1295426,10.58626/menba.1523217,TUR,İklim Değişikliği Ev Serçesinin (Passer domesticus) Potansiyel Dağılımını Değiştirmekte midir?
268,1295472,10.53391/mmnsa.1498986,ENG,Prediction by machine learning in nanoparticles-based enhanced oil recovery
269,1295597,121E391,TUR,Gecikim-Maliyeti Limitli Paralel Programların Ölçeklendirilmesi Için Sakla-Ve-Yönlendir İletişim Modeli
270,1295922,10.28948/ngumuh.1537850,TUR,Köprü ayakları etrafındaki su yüzeyinin sayısal ve deneysel olarak incelenmesi
271,1296704,10.47495/okufbed.1471561,TUR,Mikrogermeli Bir Akışkanın Halka Kesitli Kanalda Genelleştirilmiş Couette Akımına ait Analitik Çözümler
272,1296706,10.47495/okufbed.1499216,TUR,Samaryum (III) Koordinasyon Polimerinin Etkin Yük Transfer Mekanizmasıyla Görünür Bölge Lüminesansının İncelenmesi
273,1297168,10.59313/jsr-a.1427372,ENG,Buckling behavior of simply supported tapered square plates
274,1297329,10.54600/igdirsosbilder.1496350,TUR,Barışçıl Kaplan: ASEAN Yolu’nda Barış’ın Tesisi ve Sürdürülebilirliğinde Zorluklar
275,1297581,10.28979/jarnas.1554352,ENG,Investigation of Gamma Radiation Shielding in NiMnGa-Doped Multifunctional Smart Polymer Composites Using Geant4 and WinXCOM
276,1297779,10.17097/agricultureatauni.1463488,TUR,Urumiyeh (İran) Kent Parkı Gürültü Analizi ve Ses Peyzajı Açısından Değerlendirilmesi
277,1297895,10.47072/demiryolu.1603016,TUR,Raylı Araçlarda Kullanılan Auxetic ve Bal Peteği Çekirdek Katmanlı Sandviç Plakaların Titreşim Analizi
278,1298236,,TUR,PETROL PİYASASI VE MEVZUATI KAPSAMINDA YAPAY ZEKÂ İLE FİYATLAMA
279,1298490,10.25092/baunfbed.1470617,TUR,Kuantum mekaniğinde Schrödinger denklemlerini ele almak için varyasyonel iterasyon yönteminin bazı etkili şemaları
280,1298522,,ENG,Unravelling Lost Memories and Digging Deep into Meaning in  Midnight’s Children
281,1298639,10.25288/tjb.1570386,TUR,"Paleobiyolojik Jeosit Kavramı: Doğu Karadeniz’in K/Pg Jeositlerinde Referans Bir Çalışma, KD Türkiye"
282,1298641,10.25288/tjb.1570701,TUR,"Beyşehir Göl Havzası Çevresindeki Çökellerin Kuvaterner Stratigrafisi, Gastropoda Faunası ile Paleoiklimi ve Paleoekolojisi"
283,1298798,10.7240/jeps.1506790,TUR,"Türkiye, Hindistan ve Brezilya’daki Petrol Kiralarının Otoregresif Kesirli Bütünleşik Hareketli Ortalama (ARFIMA) Modeli ile Belirlenmesi"
284,1299124,10.61112/jiens.1567692,ENG,Determination of insecticides in honey samples collected from Gümüşhane-Turkiye; Box-Behnken design evaluation of experimental parameters
285,1299471,10.47482/acmr.1608775,TUR,Hipotalamik Beslenmenin Düzenlenmesinde Rol Oynayan Nöropeptid Gen Ekspresyon Düzeyleri Üzerinde Mu Opioid Agonistik Etkisi
286,1299791,10.17671/gazibtd.1553548,TUR,Gelişmiş Android Kötü Amaçlı Yazılım Tespiti: Derin Öğrenme ve XGBoost Tekniklerinin Birleştirilmesi
287,1299792,10.17671/gazibtd.1521796,TUR,Kuantum Şifrelemenin Süper Yapay Zeka ile Potansiyel Entegrasyonu Üzerine Bir Tartışma
288,1299798,10.30621/jbachs.1395644,ENG,Do Different Visual Conditions Affect Tactile Acuity at Hand in Healthy Young Adults?
289,1300322,10.18038/estubtda.1217193,ENG,AN APPLICATION FOR THE CALIBRATION OF THE TWO-PRESSURE HUMIDITY GENERATOR
290,1300579,10.29130/dubited.1396459,TUR,Floroanilin ve Floroanizol İzomerlerin Moleküler Özelliklerinin Teorik İncelenmesi
291,1300583,10.29130/dubited.1525920,TUR,Farklı Uyartım Rejimlerinde Stokastik Hodgkin-Huxley Nöronunun Ateşleme Karakteristiğinin Sayısal İncelemesi
292,1300628,10.2339/politeknik.1451756,TUR,Isı Pompasının Performansını Etkileyen Dış Ortam Parametrelerinin Evaporatör ile Kondenser Sıcaklığı Üzerindeki Etkisinin Modellenmesi
293,1300646,10.2339/politeknik.1470738,TUR,Üçlü Periyodik Minimal Yüzey Yapılar Kullanarak Sinir Kılavuz Kanallarının Tasarımı ve Eklemeli İmalatı
294,1300649,10.2339/politeknik.1216311,TUR,"FUCOM, MABAC ve Tamsayılı Programlama Yöntemleri ile İç Denetim Takviminin Planlanması"
295,1300782,10.30794/pausbed.1494238,TUR,JAPONYA’NIN SİNOP PETROLÜNE İLGİSİ
296,1300850,123O770,TUR,Fourier-Transform Kızılötesi Spektroskopisi (FT-IR) Kullanarak Deve-İnek Sütü Karışımlardan Üretilen Yoğurtlarda Tağşiş ve Taklidin Belirlenmesi
297,1300892,123Y203,TUR,Agrega Madenciliğinin Çevresel Etkilerinin Yaşam Döngüsü Yaklaşımı Ile Değerlendirilmesi
298,1301131,10.21205/deufmd.2025277902,TUR,32P Cilt Yama Kaynağının Doz Dağılımının GAMOS Monte Carlo Simülasyonu ile İncelenmesi
299,1301216,10.21205/deufmd.2025277916,TUR,Lavvar Tesis Artıklarının Flokülasyon ve Filtrasyonla Susuzlandırılması
300,1301462,10.25048/tudod.1516025,TUR,İrisin Hormonunun Sağlık ve Enerji Homeostazı Üzerine Etkileri
301,1301506,10.21597/jist.1525173,ENG,Use of Vibration Spectroscopy in the Diagnosis of Gynaecological Tumours and Determination of Treatment Efficacy
302,1301512,10.21597/jist.1508335,ENG,"The Effect of Heavy Metals in Mining Emissions on Worker’s Blood Lead Levels: A Case Study of The Gumushane Zn-Pb Mine, Turkey"
303,1302150,10.5505/pajes.2024.75332,TUR,Kar erimesi hacminin hidrograf ayrımı yöntemi ile tahmini
304,1302173,10.31459/turkjkin.1624898,ENG,"The relationship between pronated foot and lower extremity, pelvic, and lumbar alignment in asymptomatic young adults: A cross-sectional study"
305,1302317,10.15182/diclesosbed.1604474,TUR,GÜNEY KAHRAMANMARAŞ’IN HOLOSEN DÖNEM PALEOİKLİMİ: MAKROFİZİKSEL İKLİM MODELİ ÖN SONUÇLARI
306,1302322,10.16984/saufenbilder.1533782,TUR,Stokezyen Partikül Akış Simülasyonları için İntegral Denklem Formülasyonlarının Karşılaştırılması
307,1302586,10.29130/dubited.1282669,TUR,Öznitelik Çıkarım Yöntemleri Kullanılarak Akciğer Tomografi Görüntülerinde Covid-19 Sınıflandırılması
308,1302649,10.17780/ksujes.1562744,TUR,SAKARYA GEYVE BÖLGESİ DERE SEDİMANLARININ AĞIR METAL İÇERİKLERİ: OLASI ZENGİNLEŞME VE KİRLENME KAYNAKLARI
